Step,id,x,y,Vel,Yaw
2536,2,2529.67,-225.167,8.0005,90.0001
2536,3,2529.67,225.166,8.00049,89.9999
2536,4,2529.51,-75.0179,7.97907,89.8989
2536,5,2529.57,74.9999,8.00049,89.9999
2536,6,2399.67,-0.00113569,8.00046,90.0003
2536,7,2529.68,0,8,90
2537,1,2660.21,-0.362633,8.01912,90.1245
2537,2,2530.47,-225.167,8.0005,90.0001
2537,3,2530.47,225.166,8.00049,89.9999
2537,4,2530.31,-75.0165,7.97958,89.9001
2537,5,2530.37,74.9999,8.00049,89.9999
2537,6,2400.47,-0.0011391,8.00046,90.0002
2537,7,2530.48,0,8,90
2538,1,2661.01,-0.364327,8.01928,90.121
2538,2,2531.27,-225.167,8.0005,90.0001
2538,3,2531.27,225.166,8.00049,89.9999
2538,4,2531.11,-75.0151,7.98009,89.9013
2538,5,2531.17,74.9999,8.00049,89.9999
2538,6,2401.27,-0.0011424,8.00046,90.0002
2538,7,2531.28,0,8,90
2539,1,2661.81,-0.365971,8.01943,90.1175
2539,2,2532.07,-225.167,8.0005,90.0001
2539,3,2532.07,225.166,8.00049,89.9999
2539,4,2531.91,-75.0138,7.98059,89.9026
2539,5,2531.97,74.9999,8.00049,89.9999
2539,6,2402.07,-0.0011456,8.00048,90.0002
2539,7,2532.08,0,8,90
2540,1,2662.61,-0.367565,8.01957,90.1139
2540,2,2532.87,-225.167,8.0005,90.0001
2540,3,2532.87,225.166,8.00049,89.9999
2540,4,2532.71,-75.0124,7.98108,89.9039
2540,5,2532.77,74.9999,8.00049,89.9999
2540,6,2402.87,-0.00114869,8.00048,90.0002
2540,7,2532.88,0,8,90
2541,1,2663.41,-0.369109,8.01971,90.1103
2541,2,2533.67,-225.167,8.0005,90.0001
2541,3,2533.67,225.166,8.00049,89.9999
2541,4,2533.5,-75.0111,7.98157,89.9051
2541,5,2533.57,74.9999,8.00049,89.9999
2541,6,2403.67,-0.00115167,8.00048,90.0002
2541,7,2533.68,0,8,90
2542,1,2664.22,-0.370602,8.01985,90.1067
2542,2,2534.47,-225.167,8.0005,90.0001
2542,3,2534.47,225.166,8.00049,89.9999
2542,4,2534.3,-75.0098,7.98205,89.9064
2542,5,2534.37,74.9999,8.00049,89.9999
2542,6,2404.47,-0.00115455,8.00048,90.0002
2542,7,2534.48,0,8,90
2543,1,2665.02,-0.372044,8.01997,90.103
2543,2,2535.27,-225.167,8.0005,90.0001
2543,3,2535.27,225.166,8.00049,89.9999
2543,4,2535.1,-75.0085,7.98253,89.9077
2543,5,2535.17,74.9999,8.00049,89.9999
2543,6,2405.27,-0.00115732,8.00048,90.0002
2543,7,2535.28,0,8,90
2544,1,2665.82,-0.373435,8.02009,90.0994
2544,2,2536.07,-225.167,8.0005,90.0001
2544,3,2536.07,225.166,8.00049,89.9999
2544,4,2535.9,-75.0072,7.983,89.909
2544,5,2535.97,74.9999,8.00049,89.9999
2544,6,2406.07,-0.00115998,8.00048,90.0002
2544,7,2536.08,0,8,90
2545,1,2666.62,-0.374774,8.02021,90.0957
2545,2,2536.87,-225.167,8.0005,90.0001
2545,3,2536.87,225.166,8.00049,89.9999
2545,4,2536.7,-75.006,7.98347,89.9103
2545,5,2536.77,74.9999,8.00049,89.9999
2545,6,2406.87,-0.00116254,8.00048,90.0002
2545,7,2536.88,0,8,90
2546,1,2667.42,-0.376062,8.02032,90.092
2546,2,2537.67,-225.167,8.0005,90.0001
2546,3,2537.67,225.166,8.00049,89.9999
2546,4,2537.49,-75.0048,7.98393,89.9117
2546,5,2537.57,74.9999,8.00049,89.9999
2546,6,2407.67,-0.00116499,8.00048,90.0002
2546,7,2537.68,0,8,90
2547,1,2668.23,-0.377297,8.02042,90.0883
2547,2,2538.47,-225.167,8.0005,90.0001
2547,3,2538.47,225.166,8.00049,89.9999
2547,4,2538.29,-75.0035,7.98439,89.913
2547,5,2538.37,74.9999,8.00049,89.9999
2547,6,2408.47,-0.00116733,8.00048,90.0002
2547,7,2538.48,0,8,90
2548,1,2669.03,-0.37848,8.02052,90.0845
2548,2,2539.27,-225.167,8.0005,90.0001
2548,3,2539.27,225.166,8.00049,89.9999
2548,4,2539.09,-75.0024,7.98484,89.9143
2548,5,2539.17,74.9999,8.00049,89.9999
2548,6,2409.27,-0.00116957,8.00048,90.0002
2548,7,2539.28,0,8,90
2549,1,2669.83,-0.379611,8.02061,90.0808
2549,2,2540.07,-225.167,8.0005,90.0001
2549,3,2540.07,225.166,8.00049,89.9999
2549,4,2539.89,-75.0012,7.98529,89.9157
2549,5,2539.97,74.9999,8.00049,89.9999
2549,6,2410.07,-0.0011717,8.00048,90.0002
2549,7,2540.08,0,8,90
2550,1,2670.63,-0.380689,8.0207,90.077
2550,2,2540.87,-225.167,8.0005,90.0001
2550,3,2540.87,225.166,8.00049,89.9999
2550,4,2540.69,-75,7.98573,89.917
2550,5,2540.77,74.9999,8.00049,89.9999
2550,6,2410.87,-0.00117372,8.00048,90.0001
2550,7,2540.88,0,8,90
2551,1,2671.43,-0.381715,8.02079,90.0732
2551,2,2541.67,-225.167,8.0005,90.0001
2551,3,2541.67,225.166,8.00049,89.9999
2551,4,2541.49,-74.9989,7.98616,89.9184
2551,5,2541.57,74.9999,8.00049,89.9999
2551,6,2411.67,-0.00117564,8.00048,90.0001
2551,7,2541.68,0,8,90
2552,1,2672.24,-0.382687,8.02086,90.0695
2552,2,2542.47,-225.167,8.0005,90.0001
2552,3,2542.47,225.166,8.00049,89.9999
2552,4,2542.29,-74.9978,7.98659,89.9197
2552,5,2542.37,74.9999,8.00049,89.9999
2552,6,2412.47,-0.00117745,8.00048,90.0001
2552,7,2542.48,0,8,90
2553,1,2673.04,-0.383607,8.02094,90.0657
2553,2,2543.27,-225.167,8.0005,90.0001
2553,3,2543.27,225.166,8.00049,89.9999
2553,4,2543.08,-74.9967,7.98702,89.9211
2553,5,2543.17,74.9999,8.00049,89.9999
2553,6,2413.27,-0.00117905,8.00048,90.0001
2553,7,2543.28,0,8,90
2554,1,2673.84,-0.384473,8.021,90.0619
2554,2,2544.07,-225.167,8.0005,90
2554,3,2544.07,225.166,8.00049,89.9999
2554,4,2543.88,-74.9956,7.98744,89.9225
2554,5,2543.97,74.9999,8.00049,89.9999
2554,6,2414.07,-0.00118054,8.00048,90.0001
2554,7,2544.08,0,8,90
2555,1,2674.64,-0.385287,8.02107,90.0581
2555,2,2544.87,-225.167,8.0005,90
2555,3,2544.87,225.166,8.00049,89.9999
2555,4,2544.68,-74.9945,7.98785,89.9239
2555,5,2544.77,74.9999,8.00049,89.9999
2555,6,2414.87,-0.00118193,8.00048,90.0001
2555,7,2544.88,0,8,90
2556,1,2675.44,-0.386047,8.02112,90.0543
2556,2,2545.67,-225.167,8.0005,90
2556,3,2545.67,225.166,8.00049,89.9999
2556,4,2545.48,-74.9935,7.98826,89.9252
2556,5,2545.57,75,8.00049,89.9999
2556,6,2415.67,-0.0011832,8.00048,90.0001
2556,7,2545.68,0,8,90
2557,1,2676.25,-0.386754,8.02118,90.0505
2557,2,2546.47,-225.167,8.0005,90
2557,3,2546.47,225.166,8.00049,89.9999
2557,4,2546.28,-74.9925,7.98867,89.9266
2557,5,2546.37,75,8.00049,89.9999
2557,6,2416.47,-0.00118427,8.00048,90.0001
2557,7,2546.48,0,8,90
2558,1,2677.05,-0.387408,8.02123,90.0467
2558,2,2547.27,-225.167,8.0005,90
2558,3,2547.27,225.166,8.00049,89.9999
2558,4,2547.08,-74.9915,7.98907,89.928
2558,5,2547.17,75,8.00049,89.9999
2558,6,2417.27,-0.00118523,8.00048,90.0001
2558,7,2547.28,0,8,90
2559,1,2677.85,-0.388009,8.02127,90.0429
2559,2,2548.07,-225.167,8.0005,90
2559,3,2548.07,225.166,8.00049,89.9999
2559,4,2547.88,-74.9905,7.98946,89.9294
2559,5,2547.97,75,8.00049,89.9999
2559,6,2418.07,-0.00118608,8.00048,90.0001
2559,7,2548.08,0,8,90
2560,1,2678.65,-0.388556,8.02131,90.0391
2560,2,2548.87,-225.167,8.0005,90
2560,3,2548.87,225.166,8.00049,89.9999
2560,4,2548.68,-74.9895,7.98985,89.9308
2560,5,2548.77,75,8.00049,90
2560,6,2418.87,-0.00118683,8.00048,90.0001
2560,7,2548.89,0,8,90
2561,1,2679.46,-0.389051,8.02135,90.0353
2561,2,2549.67,-225.167,8.0005,90
2561,3,2549.67,225.166,8.00049,89.9999
2561,4,2549.48,-74.9886,7.99023,89.9322
2561,5,2549.57,75,8.00049,90
2561,6,2419.67,-0.00118736,8.00048,90
2561,7,2549.69,0,8,90
2562,1,2680.26,-0.389493,8.02138,90.0315
2562,2,2550.47,-225.167,8.0005,90
2562,3,2550.47,225.166,8.00049,89.9999
2562,4,2550.27,-74.9876,7.99061,89.9336
2562,5,2550.37,75,8.00049,90
2562,6,2420.47,-0.00118779,8.00048,90
2562,7,2550.49,0,8,90
2563,1,2681.06,-0.389882,8.0214,90.0278
2563,2,2551.27,-225.167,8.0005,90
2563,3,2551.27,225.166,8.00049,89.9999
2563,4,2551.07,-74.9867,7.99099,89.935
2563,5,2551.17,75,8.00049,90
2563,6,2421.27,-0.0011881,8.00048,90
2563,7,2551.29,0,8,90
2564,1,2681.86,-0.390218,8.02142,90.024
2564,2,2552.07,-225.167,8.0005,90
2564,3,2552.07,225.166,8.00049,89.9999
2564,4,2551.87,-74.9858,7.99136,89.9364
2564,5,2551.97,75,8.00049,90
2564,6,2422.07,-0.00118832,8.00048,90
2564,7,2552.09,0,8,90
2565,1,2682.66,-0.390501,8.02144,90.0202
2565,2,2552.87,-225.167,8.0005,90
2565,3,2552.87,225.166,8.00049,89.9999
2565,4,2552.67,-74.985,7.99172,89.9378
2565,5,2552.77,75,8.00049,90
2565,6,2422.87,-0.00118832,8.00048,90
2565,7,2552.89,0,8,90
2566,1,2683.47,-0.390732,8.02144,90.0165
2566,2,2553.67,-225.167,8.0005,90
2566,3,2553.67,225.166,8.00049,89.9999
2566,4,2553.47,-74.9841,7.99208,89.9392
2566,5,2553.57,75,8.00049,90
2566,6,2423.67,-0.00118821,8.00048,90
2566,7,2553.69,0,8,90
2567,1,2684.27,-0.390911,8.02144,90.0128
2567,2,2554.47,-225.167,8.0005,90
2567,3,2554.47,225.166,8.00049,89.9999
2567,4,2554.27,-74.9833,7.99243,89.9406
2567,5,2554.37,75,8.00049,90
2567,6,2424.47,-0.001188,8.00048,90
2567,7,2554.49,0,8,90
2568,1,2685.07,-0.391038,8.02144,90.009
2568,2,2555.27,-225.167,8.0005,90
2568,3,2555.27,225.167,8.00049,89.9999
2568,4,2555.07,-74.9825,7.99278,89.942
2568,5,2555.17,75,8.00049,90
2568,6,2425.27,-0.00118768,8.00048,90
2568,7,2555.29,0,8,90
2569,1,2685.87,-0.391112,8.02144,90.0053
2569,2,2556.07,-225.167,8.0005,90
2569,3,2556.07,225.167,8.00049,89.9999
2569,4,2555.87,-74.9817,7.99312,89.9433
2569,5,2555.97,75,8.00049,90
2569,6,2426.07,-0.00118725,8.00048,90
2569,7,2556.09,0,8,90
2570,1,2686.67,-0.391136,8.02144,90.0017
2570,2,2556.87,-225.167,8.0005,90
2570,3,2556.87,225.167,8.00049,89.9999
2570,4,2556.67,-74.9809,7.99346,89.9447
2570,5,2556.77,75,8.00049,90
2570,6,2426.87,-0.00118672,8.00048,90
2570,7,2556.89,0,8,90
2571,1,2687.48,-0.391107,8.02144,89.998
2571,2,2557.67,-225.167,8.0005,90
2571,3,2557.67,225.167,8.00049,89.9999
2571,4,2557.47,-74.9802,7.9938,89.9461
2571,5,2557.57,75,8.00049,90
2571,6,2427.67,-0.00118608,8.00048,90
2571,7,2557.69,0,8,90
2572,1,2688.28,-0.391028,8.02144,89.9943
2572,2,2558.47,-225.167,8.0005,90
2572,3,2558.47,225.167,8.00049,89.9999
2572,4,2558.27,-74.9794,7.99413,89.9475
2572,5,2558.37,75,8.00049,90
2572,6,2428.47,-0.00118533,8.00048,89.9999
2572,7,2558.49,0,8,90
2573,1,2689.08,-0.390898,8.02144,89.9907
2573,2,2559.27,-225.167,8.0005,90
2573,3,2559.27,225.167,8.00049,89.9999
2573,4,2559.07,-74.9787,7.99445,89.9489
2573,5,2559.17,75,8.00049,90
2573,6,2429.27,-0.00118448,8.00048,89.9999
2573,7,2559.29,0,8,90
2574,1,2689.88,-0.390717,8.02144,89.9871
2574,2,2560.07,-225.167,8.0005,90
2574,3,2560.07,225.167,8.00049,89.9999
2574,4,2559.87,-74.978,7.99477,89.9502
2574,5,2559.97,75,8.00049,90
2574,6,2430.07,-0.00118342,8.00048,89.9999
2574,7,2560.09,0,8,90
2575,1,2690.69,-0.390486,8.02142,89.9835
2575,2,2560.87,-225.167,8.0005,90
2575,3,2560.87,225.167,8.00049,89.9999
2575,4,2560.67,-74.9774,7.99509,89.9516
2575,5,2560.77,75,8.00049,90
2575,6,2430.87,-0.00118225,8.00048,89.9999
2575,7,2560.89,0,8,90
2576,1,2691.49,-0.390205,8.0214,89.9799
2576,2,2561.67,-225.167,8.0005,90
2576,3,2561.67,225.167,8.00049,89.9999
2576,4,2561.47,-74.9767,7.9954,89.953
2576,5,2561.57,75,8.00049,90
2576,6,2431.67,-0.00118097,8.00048,89.9999
2576,7,2561.69,0,8,90
2577,1,2692.29,-0.389874,8.02137,89.9764
2577,2,2562.47,-225.167,8.0005,90
2577,3,2562.47,225.167,8.00049,89.9999
2577,4,2562.27,-74.9761,7.9957,89.9543
2577,5,2562.37,75,8.00049,90
2577,6,2432.47,-0.00117958,8.00048,89.9999
2577,7,2562.49,0,8,90
2578,1,2693.09,-0.389494,8.02134,89.9728
2578,2,2563.27,-225.167,8.0005,90
2578,3,2563.27,225.167,8.00049,89.9999
2578,4,2563.06,-74.9754,7.99601,89.9557
2578,5,2563.17,75,8.00049,90
2578,6,2433.27,-0.00117809,8.00048,89.9999
2578,7,2563.29,0,8,90
2579,1,2693.89,-0.389065,8.02131,89.9694
2579,2,2564.07,-225.167,8.0005,90
2579,3,2564.07,225.167,8.00049,89.9999
2579,4,2563.86,-74.9748,7.9963,89.957
2579,5,2563.98,75,8.00049,90
2579,6,2434.07,-0.00117649,8.00048,89.9999
2579,7,2564.09,0,8,90
2580,1,2694.7,-0.388587,8.02127,89.9659
2580,2,2564.87,-225.167,8.0005,90
2580,3,2564.87,225.167,8.00049,89.9999
2580,4,2564.66,-74.9743,7.99659,89.9584
2580,5,2564.78,75,8.00049,90
2580,6,2434.87,-0.00117479,8.00048,89.9999
2580,7,2564.89,0,8,90
2581,1,2695.5,-0.388061,8.02123,89.9624
2581,2,2565.67,-225.167,8.0005,90
2581,3,2565.67,225.167,8.00049,89.9999
2581,4,2565.46,-74.9737,7.99688,89.9597
2581,5,2565.58,75,8.00049,90
2581,6,2435.67,-0.00117298,8.00048,89.9999
2581,7,2565.69,0,8,90
2582,1,2696.3,-0.387488,8.02119,89.959
2582,2,2566.47,-225.167,8.0005,90
2582,3,2566.47,225.167,8.00049,89.9999
2582,4,2566.26,-74.9732,7.99716,89.961
2582,5,2566.38,75,8.00049,90
2582,6,2436.47,-0.00117106,8.00048,89.9999
2582,7,2566.49,0,8,90
2583,1,2697.1,-0.386867,8.02115,89.9556
2583,2,2567.27,-225.167,8.0005,90
2583,3,2567.27,225.167,8.00049,89.9999
2583,4,2567.06,-74.9726,7.99744,89.9623
2583,5,2567.18,75,8.00049,90
2583,6,2437.27,-0.00116904,8.00048,89.9999
2583,7,2567.29,0,8,90
2584,1,2697.9,-0.386199,8.0211,89.9523
2584,2,2568.07,-225.167,8.0005,90
2584,3,2568.07,225.167,8.00049,89.9999
2584,4,2567.86,-74.9721,7.99772,89.9637
2584,5,2567.98,75,8.00049,90
2584,6,2438.07,-0.0011669,8.00048,89.9998
2584,7,2568.09,0,8,90
2585,1,2698.71,-0.385484,8.02105,89.949
2585,2,2568.87,-225.167,8.0005,90
2585,3,2568.87,225.167,8.00049,89.9999
2585,4,2568.66,-74.9716,7.99799,89.965
2585,5,2568.78,75,8.00049,90
2585,6,2438.87,-0.00116467,8.00048,89.9998
2585,7,2568.89,0,8,90
2586,1,2699.51,-0.384723,8.02099,89.9457
2586,2,2569.67,-225.167,8.0005,90
2586,3,2569.67,225.167,8.00049,89.9999
2586,4,2569.46,-74.9712,7.99825,89.9663
2586,5,2569.58,75,8.00049,90
2586,6,2439.67,-0.00116232,8.00048,89.9998
2586,7,2569.69,0,8,90
2587,1,2700.31,-0.383917,8.02094,89.9424
2587,2,2570.47,-225.167,8.0005,90
2587,3,2570.47,225.167,8.00049,89.9999
2587,4,2570.26,-74.9707,7.99851,89.9676
2587,5,2570.38,75,8.00049,90
2587,6,2440.47,-0.00115987,8.00048,89.9998
2587,7,2570.49,0,8,90
2588,1,2701.11,-0.383066,8.02088,89.9392
2588,2,2571.27,-225.167,8.0005,90
2588,3,2571.27,225.167,8.00049,89.9999
2588,4,2571.06,-74.9703,7.99877,89.9688
2588,5,2571.18,75,8.00049,90
2588,6,2441.27,-0.00115732,8.00048,89.9998
2588,7,2571.29,0,8,90
2589,1,2701.92,-0.38217,8.02081,89.936
2589,2,2572.07,-225.167,8.0005,90
2589,3,2572.07,225.167,8.00049,89.9999
2589,4,2571.86,-74.9699,7.99902,89.9701
2589,5,2571.98,75,8.00049,90
2589,6,2442.07,-0.00115465,8.00048,89.9998
2589,7,2572.09,0,8,90
2590,1,2702.72,-0.381229,8.02075,89.9328
2590,2,2572.87,-225.167,8.0005,90
2590,3,2572.87,225.167,8.00049,89.9999
2590,4,2572.66,-74.9695,7.99927,89.9714
2590,5,2572.78,75,8.00049,90
2590,6,2442.87,-0.00115188,8.00048,89.9998
2590,7,2572.89,0,8,90
2591,1,2703.52,-0.380245,8.02068,89.9297
2591,2,2573.67,-225.167,8.0005,90
2591,3,2573.67,225.167,8.00049,89.9999
2591,4,2573.46,-74.9691,7.99951,89.9726
2591,5,2573.58,75,8.00049,90
2591,6,2443.67,-0.00114901,8.00048,89.9998
2591,7,2573.69,0,8,90
2592,1,2704.32,-0.379218,8.02061,89.9266
2592,2,2574.47,-225.167,8.0005,90
2592,3,2574.47,225.167,8.00049,89.9999
2592,4,2574.26,-74.9687,7.99975,89.9739
2592,5,2574.38,75,8.00049,90
2592,6,2444.47,-0.00114602,8.00048,89.9998
2592,7,2574.49,0,8,90
2593,1,2705.12,-0.378149,8.02054,89.9236
2593,2,2575.27,-225.167,8.0005,90
2593,3,2575.27,225.167,8.00049,89.9999
2593,4,2575.06,-74.9684,7.99999,89.9751
2593,5,2575.18,75,8.00049,90
2593,6,2445.27,-0.00114293,8.00048,89.9998
2593,7,2575.29,0,8,90
2594,1,2705.93,-0.377037,8.02047,89.9206
2594,2,2576.07,-225.167,8.0005,90
2594,3,2576.07,225.167,8.00049,89.9999
2594,4,2575.86,-74.968,8.00022,89.9763
2594,5,2575.98,75,8.00049,90
2594,6,2446.07,-0.00113974,8.00048,89.9998
2594,7,2576.09,0,8,90
2595,1,2706.73,-0.375883,8.02039,89.9176
2595,2,2576.87,-225.167,8.0005,90
2595,3,2576.87,225.167,8.00049,89.9999
2595,4,2576.66,-74.9677,8.00045,89.9775
2595,5,2576.78,75,8.00049,90
2595,6,2446.87,-0.00113644,8.00048,89.9998
2595,7,2576.89,0,8,90
2596,1,2707.53,-0.374688,8.02031,89.9146
2596,2,2577.67,-225.167,8.0005,90
2596,3,2577.67,225.167,8.00049,89.9999
2596,4,2577.46,-74.9674,8.00067,89.9787
2596,5,2577.58,75,8.00049,90
2596,6,2447.67,-0.00113303,8.00048,89.9998
2596,7,2577.69,0,8,90
2597,1,2708.33,-0.373453,8.02023,89.9118
2597,2,2578.47,-225.167,8.0005,90
2597,3,2578.47,225.167,8.00049,89.9999
2597,4,2578.26,-74.9671,8.00089,89.9799
2597,5,2578.38,75,8.00049,90
2597,6,2448.47,-0.00112951,8.00048,89.9997
2597,7,2578.49,0,8,90
2598,1,2709.13,-0.372178,8.02015,89.9089
2598,2,2579.27,-225.167,8.0005,90
2598,3,2579.27,225.167,8.00049,89.9999
2598,4,2579.06,-74.9669,8.0011,89.9811
2598,5,2579.18,75,8.00049,90
2598,6,2449.27,-0.00112589,8.00048,89.9997
2598,7,2579.29,0,8,90
2599,1,2709.94,-0.370863,8.02006,89.9061
2599,2,2580.07,-225.167,8.0005,90
2599,3,2580.07,225.167,8.00049,89.9999
2599,4,2579.86,-74.9666,8.00131,89.9823
2599,5,2579.98,75,8.00049,90
2599,6,2450.07,-0.00112216,8.00048,89.9997
2599,7,2580.09,0,8,90
2600,1,2710.74,-0.36951,8.01998,89.9033
2600,2,2580.87,-225.167,8.0005,90
2600,3,2580.87,225.167,8.00049,89.9999
2600,4,2580.66,-74.9664,8.00152,89.9834
2600,5,2580.78,75,8.00049,90
2600,6,2450.87,-0.00111833,8.00048,89.9997
2600,7,2580.89,0,8,90
2601,1,2711.54,-0.368118,8.01989,89.9006
2601,2,2581.67,-225.167,8.0005,90
2601,3,2581.67,225.167,8.00049,89.9999
2601,4,2581.46,-74.9662,8.00172,89.9846
2601,5,2581.58,75,8.00049,90
2601,6,2451.67,-0.00111438,8.00048,89.9997
2601,7,2581.69,0,8,90
2602,1,2712.34,-0.366688,8.0198,89.8979
2602,2,2582.47,-225.167,8.0005,90
2602,3,2582.47,225.167,8.00049,89.9999
2602,4,2582.26,-74.966,8.00192,89.9857
2602,5,2582.38,75,8.00049,90
2602,6,2452.47,-0.00111034,8.00048,89.9997
2602,7,2582.49,0,8,90
2603,1,2713.14,-0.365222,8.0197,89.8952
2603,2,2583.27,-225.167,8.0005,90
2603,3,2583.27,225.167,8.00049,89.9999
2603,4,2583.06,-74.9658,8.00212,89.9868
2603,5,2583.18,75,8.00049,90
2603,6,2453.27,-0.00110618,8.00048,89.9997
2603,7,2583.29,0,8,90
2604,1,2713.95,-0.363719,8.01961,89.8926
2604,2,2584.07,-225.167,8.0005,90
2604,3,2584.07,225.167,8.00049,89.9999
2604,4,2583.86,-74.9656,8.00231,89.9879
2604,5,2583.98,75,8.00049,90
2604,6,2454.07,-0.00110192,8.00048,89.9997
2604,7,2584.09,0,8,90
2605,1,2714.75,-0.36218,8.01951,89.8901
2605,2,2584.87,-225.167,8.0005,90
2605,3,2584.87,225.167,8.00049,89.9999
2605,4,2584.66,-74.9655,8.0025,89.989
2605,5,2584.78,75,8.00049,90
2605,6,2454.87,-0.00109755,8.00048,89.9997
2605,7,2584.89,0,8,90
2606,1,2715.55,-0.360606,8.01942,89.8875
2606,2,2585.67,-225.167,8.0005,90
2606,3,2585.67,225.167,8.00049,89.9999
2606,4,2585.46,-74.9653,8.00268,89.9901
2606,5,2585.58,75,8.00049,90
2606,6,2455.67,-0.00109308,8.00048,89.9997
2606,7,2585.69,0,8,90
2607,1,2716.35,-0.358997,8.01932,89.8851
2607,2,2586.47,-225.167,8.0005,90
2607,3,2586.47,225.167,8.00049,89.9999
2607,4,2586.26,-74.9652,8.00286,89.9912
2607,5,2586.38,75,8.00049,90
2607,6,2456.47,-0.0010885,8.00048,89.9997
2607,7,2586.49,0,8,90
2608,1,2717.15,-0.357355,8.01922,89.8826
2608,2,2587.27,-225.167,8.0005,90
2608,3,2587.27,225.167,8.00049,89.9999
2608,4,2587.06,-74.9651,8.00304,89.9922
2608,5,2587.18,75,8.00049,90
2608,6,2457.27,-0.00108381,8.00048,89.9997
2608,7,2587.29,0,8,90
2609,1,2717.96,-0.355678,8.01911,89.8802
2609,2,2588.07,-225.167,8.0005,90
2609,3,2588.07,225.167,8.00049,89.9999
2609,4,2587.86,-74.965,8.00321,89.9933
2609,5,2587.98,75,8.00049,90
2609,6,2458.07,-0.00107901,8.00048,89.9997
2609,7,2588.09,0,8,90
2610,1,2718.76,-0.353969,8.01901,89.8779
2610,2,2588.87,-225.167,8.0005,90
2610,3,2588.87,225.167,8.00049,89.9999
2610,4,2588.67,-74.9649,8.00338,89.9943
2610,5,2588.78,75,8.00049,90
2610,6,2458.87,-0.00107411,8.00048,89.9996
2610,7,2588.89,0,8,90
2611,1,2719.56,-0.352228,8.0189,89.8756
2611,2,2589.67,-225.167,8.0005,90
2611,3,2589.67,225.167,8.00049,89.9999
2611,4,2589.47,-74.9649,8.00355,89.9953
2611,5,2589.58,75,8.00049,90
2611,6,2459.67,-0.00106911,8.00048,89.9996
2611,7,2589.69,0,8,90
2612,1,2720.36,-0.350455,8.0188,89.8733
2612,2,2590.47,-225.167,8.0005,90
2612,3,2590.47,225.167,8.00049,89.9999
2612,4,2590.27,-74.9648,8.00371,89.9963
2612,5,2590.38,75,8.00049,90
2612,6,2460.47,-0.00106399,8.00048,89.9996
2612,7,2590.49,0,8,90
2613,1,2721.16,-0.348652,8.01869,89.8711
2613,2,2591.27,-225.167,8.0005,90
2613,3,2591.27,225.167,8.00049,89.9999
2613,4,2591.07,-74.9648,8.00387,89.9973
2613,5,2591.18,75,8.00049,90
2613,6,2461.27,-0.00105877,8.00048,89.9996
2613,7,2591.29,0,8,90
2614,1,2721.96,-0.346818,8.01858,89.869
2614,2,2592.07,-225.167,8.0005,90
2614,3,2592.07,225.167,8.00049,89.9999
2614,4,2591.87,-74.9648,8.00402,89.9983
2614,5,2591.98,75,8.00049,90
2614,6,2462.07,-0.00105345,8.00048,89.9996
2614,7,2592.09,0,8,90
2615,1,2722.77,-0.344954,8.01847,89.8668
2615,2,2592.87,-225.167,8.0005,90
2615,3,2592.87,225.167,8.00049,89.9999
2615,4,2592.67,-74.9647,8.00418,89.9993
2615,5,2592.78,75,8.00049,90
2615,6,2462.87,-0.00104801,8.00048,89.9996
2615,7,2592.89,0,8,90
2616,1,2723.57,-0.343062,8.01835,89.8648
2616,2,2593.67,-225.167,8.0005,90
2616,3,2593.67,225.167,8.00049,89.9999
2616,4,2593.47,-74.9647,8.00432,90.0002
2616,5,2593.58,75,8.00049,90
2616,6,2463.67,-0.00104247,8.00048,89.9996
2616,7,2593.69,0,8,90
2617,1,2724.37,-0.341141,8.01824,89.8628
2617,2,2594.47,-225.167,8.0005,90
2617,3,2594.47,225.167,8.00049,89.9999
2617,4,2594.27,-74.9648,8.00447,90.0011
2617,5,2594.38,75,8.00049,90
2617,6,2464.47,-0.00103683,8.00048,89.9996
2617,7,2594.49,0,8,90
2618,1,2725.17,-0.339193,8.01813,89.8608
2618,2,2595.27,-225.167,8.0005,90
2618,3,2595.27,225.167,8.00049,89.9999
2618,4,2595.07,-74.9648,8.00461,90.0021
2618,5,2595.18,75,8.00049,90
2618,6,2465.27,-0.00103108,8.00048,89.9996
2618,7,2595.29,0,8,90
2619,1,2725.97,-0.337218,8.01801,89.8588
2619,2,2596.07,-225.167,8.0005,90
2619,3,2596.07,225.167,8.00049,89.9999
2619,4,2595.87,-74.9648,8.00475,90.003
2619,5,2595.98,75,8.00049,90
2619,6,2466.07,-0.00102522,8.00048,89.9996
2619,7,2596.09,0,8,90
2620,1,2726.78,-0.335216,8.01789,89.857
2620,2,2596.87,-225.167,8.0005,90
2620,3,2596.87,225.167,8.00049,89.9999
2620,4,2596.67,-74.9649,8.00488,90.0039
2620,5,2596.78,75,8.00049,90
2620,6,2466.87,-0.00101925,8.00048,89.9996
2620,7,2596.89,0,8,90
2621,1,2727.58,-0.333189,8.01777,89.8551
2621,2,2597.67,-225.167,8.0005,90
2621,3,2597.67,225.167,8.00049,89.9999
2621,4,2597.47,-74.965,8.00502,90.0047
2621,5,2597.58,75,8.00049,90
2621,6,2467.67,-0.00101318,8.00048,89.9996
2621,7,2597.69,0,8,90
2622,1,2728.38,-0.331136,8.01766,89.8533
2622,2,2598.47,-225.167,8.0005,90
2622,3,2598.47,225.167,8.00049,89.9999
2622,4,2598.27,-74.965,8.00515,90.0056
2622,5,2598.38,75,8.00049,90
